signal_ts_ns,fill_ts_ns,direction,qty,buy_venue,sell_venue,buy_vwap,sell_vwap,expected_pnl,realized_pnl,edge_decay,status
10650980582,10656362802,coinbase->binance,0.25,coinbase,binance,29141.311159935907,29151.82151152697,2.437512261766642,-1.7441342938045636,4.181646555571206,FILLED
10664805352,10671622630,coinbase->binance,0.25,coinbase,binance,29161.264361316764,29156.154857682734,0.8811514927983808,-5.651310087523598,6.5324615803219785,FILLED
10729547248,10735138742,binance->coinbase,0.25,binance,coinbase,29154.358901815143,29147.905069147433,2.76056751602664,-5.985966618933162,8.746534134959802,FILLED
10729580952,10735138742,binance->coinbase,0.25,binance,coinbase,29154.358901815143,29147.905069147433,2.3873387398916748,-5.985966618933162,8.373305358824837,FILLED
10730299578,10737805735,binance->coinbase,0.25,binance,coinbase,29140.16616685031,29144.865207291725,0.7528304277575444,-3.1967347187182895,3.949565146475834,FILLED
10815270202,10821647884,coinbase->binance,0.25,coinbase,binance,29094.382659191808,29093.30954182395,3.1490088609043596,-4.6323830849751175,7.781391945879477,FILLED
10850472655,10857930559,binance->coinbase,0.25,binance,coinbase,29073.122007594815,29076.112063007426,3.168664989854733,-3.6137534535273517,6.782418443382085,FILLED
10850854343,10857930559,binance->coinbase,0.25,binance,coinbase,29073.122007594815,29076.112063007426,0.9710714549291879,-3.6137534535273517,4.58482490845654,FILLED
10963867072,10969246186,coinbase->binance,0.25,coinbase,binance,29072.353295619403,29074.664220250772,1.8701501300947712,-3.7832373827322954,5.6533875128270665,FILLED
10997422248,11003133829,binance->coinbase,0.25,binance,coinbase,29149.80228372098,29133.65731828438,1.1829272035174654,-8.407097205164973,9.590024408682439,FILLED
10997667634,11003998176,binance->coinbase,0.25,binance,coinbase,29149.80228372098,29138.362253457828,1.109557546796168,-7.231333905319843,8.340891452116011,FILLED
10998195923,11003998176,binance->coinbase,0.25,binance,coinbase,29149.80228372098,29138.362253457828,2.398900588592369,-7.231333905319843,9.630234493912212,FILLED
11033744359,11041246289,binance->coinbase,0.25,binance,coinbase,29225.373455823086,29221.18334136278,0.9897095675178207,-5.43091562200425,6.42062518952207,FILLED
11062928050,11068947838,binance->coinbase,0.25,binance,coinbase,29251.667921335567,29248.779754543553,0.7398330814548899,-5.10950306952509,5.84933615097998,FILLED
11076339000,11082485394,coinbase->binance,0.25,coinbase,binance,29295.680997721123,29298.875002332836,0.9404860920612919,-3.5960106969605476,4.5364967890218395,FILLED
11099156789,11105056852,binance->coinbase,0.25,binance,coinbase,29317.92471491739,29322.41070013842,0.9136525305129908,-3.2766410005024227,4.1902935310154135,FILLED
11191637490,11197858267,coinbase->binance,0.25,coinbase,binance,29227.999068452733,29222.579742866754,2.2270105586949285,-5.738760290483697,7.965770849178625,FILLED
11267824768,11273665366,binance->coinbase,0.25,binance,coinbase,29126.354258104697,29119.406013567776,2.2611851801329976,-6.105319448492082,8.36650462862508,FILLED
11304443644,11311397816,coinbase->binance,0.24999999999999997,coinbase,binance,29128.648583872142,29126.96194091999,1.5748624572970584,-4.79087369347144,6.365736150768498,FILLED
11317596787,11323654396,binance->coinbase,0.25,binance,coinbase,29085.480947986376,29089.178914367087,3.153189240937536,-3.438700343657729,6.591889584595265,FILLED
11591191177,11597648517,coinbase->binance,0.25,coinbase,binance,29106.582694296732,29097.843557502692,2.2383638416413305,-6.550334645814473,8.788698487455804,FILLED
11628195907,11634235278,binance->coinbase,0.25,binance,coinbase,29030.59259062658,29026.65925697729,2.039486592704634,-5.337528967551407,7.377015560256041,FILLED
11643787513,11649383128,coinbase->binance,0.25,coinbase,binance,29024.059735994724,28994.423254935373,1.7694234685786796,-11.761247401183937,13.530670869762616,FILLED
11648738306,11654641059,binance->coinbase,0.25,binance,coinbase,28995.544225713296,28985.828626615956,1.7843760480327546,-6.777259848282483,8.561635896315238,FILLED
11738099166,11744116265,coinbase->binance,0.25,coinbase,binance,29039.380366496363,29034.022735406917,2.690687855534634,-5.695046945781542,8.385734801316175,FILLED
11883270853,11888383267,binance->coinbase,0.25,binance,coinbase,28988.880573328548,28981.84344074177,2.00173414656183,-6.106911519435016,8.108645665996846,FILLED
11912662626,11918374112,coinbase->binance,0.25,coinbase,binance,28985.86913327154,28976.922565693436,1.8409358701510428,-6.5840749361377675,8.42501080628881,FILLED
11937389039,11943233800,coinbase->binance,0.25,coinbase,binance,28991.759731652226,28971.327357925322,0.7275673005351564,-9.455835772787395,10.183403073322552,FILLED
11979883505,11986297990,binance->coinbase,0.25,binance,coinbase,29007.51037218177,29006.698146727886,1.5419537366733493,-4.554101696752696,6.096055433426045,FILLED
12052573400,12058201165,coinbase->binance,0.25,coinbase,binance,28955.54122458869,28944.930331400607,4.60413634892393,-6.995523936049722,11.599660284973652,FILLED
12052737926,12058201165,coinbase->binance,0.25,coinbase,binance,28955.54122458869,28944.930331400607,4.474189226246381,-6.995523936049722,11.469713162296102,FILLED
12055262877,12061525373,coinbase->binance,0.25,coinbase,binance,28946.444508038763,28949.90430132383,2.450859691772166,-3.477191344602943,5.928051036375109,FILLED
12155094457,12161153284,binance->coinbase,0.25,binance,coinbase,28875.169920258468,28879.99960934568,0.9009186027215037,-3.1243361851447844,4.025254787866288,FILLED
12288511076,12295164195,binance->coinbase,0.25,binance,coinbase,28784.70695148508,28781.184307566524,1.8977811862278031,-5.198014757969759,7.095795944197562,FILLED
12394552564,12401033806,coinbase->binance,0.25,coinbase,binance,28755.397551009384,28750.801368474786,2.6886346424807925,-5.462125457174807,8.1507600996556,FILLED
12395096738,12401033806,coinbase->binance,0.25,coinbase,binance,28755.397551009384,28750.801368474786,2.299606883017077,-5.462125457174807,7.761732340191884,FILLED
12584080935,12590045474,binance->coinbase,0.25,binance,coinbase,28788.778827589427,28791.638596212135,4.374190724492109,-3.6036606453235436,7.977851369815653,FILLED
12585370793,12591304334,binance->coinbase,0.25,binance,coinbase,28804.4380488185,28802.261690909974,1.4922150006595984,-4.8645375486630655,6.356752549322664,FILLED
12599760489,12605936181,binance->coinbase,0.25,binance,coinbase,28816.740791243355,28816.47046275805,3.537314796672945,-4.390066207164637,7.927381003837581,FILLED
12665021065,12671117217,coinbase->binance,0.25,coinbase,binance,28819.79935102965,28815.603761126804,1.0647284737724476,-5.371657598871025,6.436386072643472,FILLED
12721413691,12728100852,coinbase->binance,0.25,coinbase,binance,28861.95787193612,28829.757520055533,1.0120616065896684,-12.37777163334249,13.389833239932159,FILLED
12726979120,12734406210,binance->coinbase,0.25,binance,coinbase,28833.335615537027,28815.8136062281,1.8553081199834196,-8.70375046863137,10.55905858861479,FILLED
12727090909,12734406210,binance->coinbase,0.25,binance,coinbase,28833.335615537027,28815.8136062281,2.1565110497167552,-8.70375046863137,10.860261518348125,FILLED
12728100852,12734406210,binance->coinbase,0.25,binance,coinbase,28833.335615537027,28815.8136062281,1.9216085502330316,-8.70375046863137,10.625359018864401,FILLED
12751590041,12757202135,coinbase->binance,0.25,coinbase,binance,28810.53373363939,28795.778337028158,1.0850775792041532,-8.009691443023257,9.09476902222741,FILLED
12773716856,12779215214,coinbase->binance,0.25,coinbase,binance,28847.935835914763,28837.51404280401,1.1200592214381686,-6.932117563419524,8.052176784857693,FILLED
12863182192,12869063757,binance->coinbase,0.25,binance,coinbase,28818.29344866687,28824.22963933309,2.3102207267056656,-2.8392899698119436,5.149510696517609,FILLED
12872506425,12879097030,binance->coinbase,0.25,binance,coinbase,28846.562958162653,28842.309050326592,1.0911504317300569,-5.390036011955999,6.481186443686056,FILLED
13040061403,13046198589,coinbase->binance,0.25,coinbase,binance,28693.04736703416,28695.98371760616,0.8609885821497301,-3.570016279583797,4.431004861733527,FILLED
13201860982,13208007452,binance->coinbase,0.25,binance,coinbase,28708.25001065485,28694.795268238693,1.1427617841236497,-7.668577631396147,8.811339415519797,FILLED
13356491479,13362887309,coinbase->binance,0.25,coinbase,binance,28620.188772997884,28629.00773897079,1.6830757413254105,-2.088727771021695,3.7718035123471054,FILLED
13445360315,13451008193,binance->coinbase,0.25,binance,coinbase,28654.245337085784,28637.958389334486,1.2316441608982132,-8.36824504361266,9.599889204510873,FILLED
13514240880,13520158703,coinbase->binance,0.25,coinbase,binance,28636.977702333006,28634.472826727048,1.895762918514265,-4.92164031305947,6.817403231573735,FILLED
13573519815,13579675516,binance->coinbase,0.25,binance,coinbase,28683.481880791373,28678.527172421367,0.9494906640929912,-5.540703903783651,6.490194567876642,FILLED
13600867742,13606596600,coinbase->binance,0.25,coinbase,binance,28688.871283137367,28691.10923404391,1.1657745751399489,-3.743954863380168,4.909729438520117,FILLED
13612453756,13618114135,coinbase->binance,0.25,coinbase,binance,28671.3769142477,28666.75744632085,1.633191054150302,-5.455342545452368,7.08853359960267,FILLED
13675536449,13681079451,coinbase->binance,0.25,coinbase,binance,28688.487065934925,28690.4657980909,1.5675331931988694,-3.8086889575051828,5.376222150704052,FILLED
13700976175,13707150936,coinbase->binance,0.25,coinbase,binance,28670.203204876518,28666.87214731823,2.8046380987461816,-5.133128317424962,7.937766416171144,FILLED
13731879536,13737433577,coinbase->binance,0.25,coinbase,binance,28675.97025120226,28674.737988643552,1.621825990528123,-4.609399564229534,6.231225554757657,FILLED
13732557144,13738827037,coinbase->binance,0.25,coinbase,binance,28671.706187690455,28674.737988643552,1.8179983639493003,-3.542957279926668,5.360955643875968,FILLED
13764599471,13771506429,binance->coinbase,0.25,binance,coinbase,28774.405107959243,28780.406377488234,1.033344771267366,-2.816443510899262,3.849788282166628,FILLED
13799535794,13804928781,binance->coinbase,0.25,binance,coinbase,28831.645452862747,28827.009618258187,5.761228918428969,-5.483241885609459,11.244470804038428,FILLED
13799635831,13805349194,binance->coinbase,0.25,binance,coinbase,28834.35027555959,28830.637552903965,0.9468973751645535,-5.252961932974358,6.199859308138912,FILLED
13800068068,13805349194,binance->coinbase,0.25,binance,coinbase,28834.35027555959,28830.637552903965,1.0369989206947139,-5.252961932974358,6.289960853669072,FILLED
13844177657,13851330365,binance->coinbase,0.25,binance,coinbase,28828.12722523553,28832.17269264845,0.8804331833753167,-3.313256777296374,4.193689960671691,FILLED
13968367020,13974506863,coinbase->binance,0.25,coinbase,binance,28932.24228822636,28943.54614972426,1.999042481635115,-1.5144361618340554,3.5134786434691705,FILLED
13968696995,13974506863,coinbase->binance,0.25,coinbase,binance,28932.24228822636,28943.54614972426,0.9111535094534702,-1.5144361618340554,2.4255896712875256,FILLED
14003247221,14009390109,coinbase->binance,0.25,coinbase,binance,28959.03653367039,28955.445341294897,0.8217146254746694,-5.241474014304913,6.0631886397795824,FILLED
14080058100,14086718049,binance->coinbase,0.25,binance,coinbase,28892.002949754467,28887.99852669025,1.5788587912293224,-5.334505766210896,6.913364557440218,FILLED
14148788948,14157389855,coinbase->binance,0.25,coinbase,binance,28764.664315637936,28775.63417605074,3.281696441022177,-1.5727830371661184,4.854479478188296,FILLED
14150205894,14157389855,coinbase->binance,0.25,coinbase,binance,28764.664315637936,28775.63417605074,1.2655856381898047,-1.5727830371661184,2.838368675355923,FILLED
14153608448,14160084015,coinbase->binance,0.25,coinbase,binance,28782.577215684934,28775.63417605074,5.119992469279168,-6.052799338920522,11.17279180819969,FILLED
14277002462,14283513618,coinbase->binance,0.25,coinbase,binance,28772.797934273993,28767.885622759168,1.4099355776834273,-5.543751953271567,6.953687530954994,FILLED
14304416650,14310456890,binance->coinbase,0.25,binance,coinbase,28752.784604420078,28747.595648773684,2.1382294268505575,-5.609637706696958,7.7478671335475156,FILLED
14320519988,14326077418,coinbase->binance,0.25,coinbase,binance,28786.153587796973,28778.385360872406,0.7256316863868051,-6.2595913579652915,6.985223044352097,FILLED
14359401017,14365922905,coinbase->binance,0.25,coinbase,binance,28841.343129927027,28832.928613125547,1.7554522602713405,-6.429409944018516,8.184862204289857,FILLED
14448708131,14455016271,binance->coinbase,0.25,binance,coinbase,28778.321762360774,28774.6475060596,1.2925336146472546,-5.234944914018342,6.527478528665597,FILLED
14586921440,14592936516,coinbase->binance,0.25,coinbase,binance,28946.607769660193,28943.73633714854,0.7468108112434493,-5.059705721736464,5.806516532979913,FILLED
14733673172,14739223228,binance->coinbase,0.25,binance,coinbase,29062.76227415169,29064.319553480986,5.155956888766013,-3.970250236731772,9.126207125497785,FILLED
14782608537,14788673926,coinbase->binance,0.25,coinbase,binance,29035.003014351183,29039.564312133884,2.3479509421031253,-3.215154071366669,5.563105013469794,FILLED
14939683999,14945812675,binance->coinbase,0.25,binance,coinbase,29017.42865753234,29023.98351972302,3.7806090042358846,-2.714554237178163,6.495163241414048,FILLED
14941895838,14948225892,binance->coinbase,0.25,binance,coinbase,28990.66842841488,28990.760661627784,2.3968740005147993,-4.325551184357209,6.722425184872009,FILLED
15018241333,15023998448,coinbase->binance,0.25,coinbase,binance,28962.57274990404,28962.70486090881,0.7588609717995496,-4.311364766844235,5.070225738643785,FILLED
15037808486,15045506062,binance->coinbase,0.25,binance,coinbase,28940.116224881873,28936.72638963797,1.470128348450089,-5.1881372611833285,6.658265609633418,FILLED
15038315182,15045506062,binance->coinbase,0.25,binance,coinbase,28940.116224881873,28936.72638963797,3.132155764734307,-5.1881372611833285,8.320293025917636,FILLED
15135532694,15141857957,coinbase->binance,0.25,coinbase,binance,28985.40740703542,28982.51530786172,0.8611638414713525,-5.070691299521968,5.931855140993321,FILLED
15319985772,15325294665,coinbase->binance,0.25,coinbase,binance,28954.29171077238,28954.666365805107,1.6427129545154457,-4.249498731185668,5.892211685701113,FILLED
15338687837,15345115331,coinbase->binance,0.25,coinbase,binance,28948.589531478523,28937.43383526423,3.5568383974650715,-7.130654698485159,10.68749309595023,FILLED
15358051265,15365623386,coinbase->binance,0.25,coinbase,binance,28936.39736563482,28933.279869413072,1.2795613969356054,-5.11967778547114,6.399239182406745,FILLED
15358954594,15365623386,coinbase->binance,0.25,coinbase,binance,28936.39736563482,28933.279869413072,0.8264558881737685,-5.11967778547114,5.946133673644908,FILLED
15393768986,15399552010,binance->coinbase,0.25,binance,coinbase,29022.776698475667,29023.15227404662,1.4261269611270109,-4.259560169590259,5.68568713071727,FILLED
15442882770,15448551545,coinbase->binance,0.25,coinbase,binance,28980.22965430746,28971.600750830246,1.2577457326715376,-6.503828872275335,7.761574604946873,FILLED
15477312453,15483687009,coinbase->binance,0.25,coinbase,binance,28952.536259439417,28945.33197701039,2.302595805306737,-6.143590832050904,8.446186637357641,FILLED
15505953678,15512206058,binance->coinbase,0.25,binance,coinbase,29023.935475541537,29018.78041784611,1.6274979476365843,-5.641839239418914,7.269337187055498,FILLED
15559622447,15565249920,coinbase->binance,0.25,coinbase,binance,28927.913461906395,28933.061237702543,1.4209748836374274,-3.0525004590381286,4.473475342675556,FILLED
15776790732,15782651248,binance->coinbase,0.25,binance,coinbase,28963.457938495492,28968.331665671052,1.7858065528425868,-3.1265742696023153,4.912380822444902,FILLED
15844667959,15850773431,coinbase->binance,0.25,coinbase,binance,28915.881994829542,28915.506733971877,3.5748552059731082,-4.43117875059761,8.006033956570718,FILLED
15845484968,15851454814,coinbase->binance,0.25,coinbase,binance,28919.858580964712,28905.997028415008,2.0397305018723273,-7.802673846943435,9.842404348815762,FILLED
16032023692,16037512475,binance->coinbase,0.25,binance,coinbase,28949.07249956826,28937.436172763708,1.5732368553308334,-7.250278943392914,8.823515798723747,FILLED
16146923033,16152965732,coinbase->binance,0.25,coinbase,binance,28902.404829528292,28895.562440148984,2.4235912062586067,-6.0456159497880435,8.46920715604665,FILLED
16256515101,16261823943,binance->coinbase,0.25,binance,coinbase,28970.763455576387,28973.446169881074,3.3548562331225185,-3.675204213595862,7.03006044671838,FILLED
16554392975,16560430336,binance->coinbase,0.25,binance,coinbase,29067.186111629486,29064.31635095996,1.0215818761480477,-5.077231108058186,6.0988129842062335,FILLED
16673673485,16679390123,binance->coinbase,0.25,binance,coinbase,28949.65751472265,28961.20339769689,1.1972542482944846,-1.4571324719463519,2.6543867202408364,FILLED
16688461917,16694887004,coinbase->binance,0.25,coinbase,binance,28993.328023104033,28997.20126447856,1.1343488163374786,-3.380882521903004,4.515231338240483,FILLED
16733878548,16739120877,coinbase->binance,0.25,coinbase,binance,29010.342471758435,29042.198845577568,2.0054915964710744,3.6109492653285997,-1.6054576688575253,FILLED
16739120877,16744847985,coinbase->binance,0.25,coinbase,binance,29056.95760212314,29062.357909027854,3.6109492653285997,-3.008736929485167,6.619686194813767,FILLED
16746661000,16752433467,coinbase->binance,0.25,coinbase,binance,29063.195383291786,29064.340714711878,1.448123887541442,-4.073203719041885,5.521327606583327,FILLED
16760236508,16765925127,binance->coinbase,0.25,binance,coinbase,29098.648478050036,29088.973241457217,0.888410930727332,-6.782638896253047,7.671049826980379,FILLED
16831435860,16836862610,coinbase->binance,0.25,coinbase,binance,29102.725348055526,29089.787667230154,2.4647142247413285,-7.599182124510662,10.06389634925199,FILLED
16940686873,16946715279,binance->coinbase,0.25,binance,coinbase,29262.924742260333,29258.187874108407,0.7372386605011343,-5.573182062505111,6.310420723006246,FILLED
17022694535,17028779108,coinbase->binance,0.25,coinbase,binance,29400.937081026783,29381.76383977783,1.3446180937535246,-9.202492212330071,10.547110306083596,FILLED
17148100049,17154416731,binance->coinbase,0.25,binance,coinbase,29489.89662318667,29490.943618254216,0.9714711320211791,-4.161840426098024,5.133311558119203,FILLED
17156093445,17161649371,binance->coinbase,0.25,binance,coinbase,29488.13826241047,29485.993026479493,0.8819495692587225,-4.959315198512741,5.841264767771463,FILLED
17196840435,17203014727,coinbase->binance,0.25,coinbase,binance,29456.94609920385,29444.282283272805,1.1377669506837265,-7.583862706846048,8.721629657529775,FILLED
17228974873,17234451961,binance->coinbase,0.25,binance,coinbase,29492.864379642215,29473.351704047156,1.8444671495499279,-9.300147288151493,11.14461443770142,FILLED
17288981831,17295618662,coinbase->binance,0.25,coinbase,binance,29538.913902850112,29533.750287069448,0.9317025623004156,-5.721482849804488,6.653185412104904,FILLED
17290425306,17296710525,coinbase->binance,0.25,coinbase,binance,29538.913902850112,29525.63484071297,1.634409609807335,-7.749938666606795,9.38434827641413,FILLED
17293362695,17298799584,binance->coinbase,0.25,binance,coinbase,29533.001090187885,29525.182038972875,1.2111467442809953,-6.383931062158808,7.595077806439804,FILLED
17301814296,17307624451,binance->coinbase,0.25,binance,coinbase,29554.11714032594,29552.775772750585,0.8494952882065263,-4.768325328130231,5.617820616336758,FILLED
17667878007,17673070584,coinbase->binance,0.25,coinbase,binance,29784.66898197586,29769.67581341489,0.892605265167731,-8.215242829111048,9.10784809427878,FILLED
17951016265,17956670933,coinbase->binance,0.25,coinbase,binance,29799.709014143646,29796.79749810423,2.468612414432755,-5.197689786173214,7.666302200605969,FILLED
17951479547,17957551361,coinbase->binance,0.25,coinbase,binance,29799.709014143646,29811.889777243254,5.171325566594533,-1.4253746153744942,6.596700181969027,FILLED
17951721639,17957551361,coinbase->binance,0.25,coinbase,binance,29799.709014143646,29811.889777243254,1.8669783682698835,-1.4253746153744942,3.2923529836443777,FILLED
18077350877,18084122523,coinbase->binance,0.25,coinbase,binance,29872.600052543632,29856.612849083805,4.780755987650082,-8.476891512665134,13.257647500315215,FILLED
18139966241,18146157950,binance->coinbase,0.25,binance,coinbase,30007.484508032685,30006.286800229325,1.4378581904829844,-4.8004298562646,6.238288046747584,FILLED
18173502331,18178803544,coinbase->binance,0.25,coinbase,binance,29945.80400811036,29943.364919639225,1.6202703504177407,-5.10152076457689,6.72179111499463,FILLED
18397234586,18402802226,binance->coinbase,0.25,binance,coinbase,29789.736183862904,29792.13255097382,0.7538320289722833,-3.8696082865617427,4.623440315534026,FILLED
18401053806,18406515183,coinbase->binance,0.25,coinbase,binance,29800.75755666081,29804.942049035242,1.6294110996577729,-3.424199764509467,5.05361086416724,FILLED
18478752599,18484450346,binance->coinbase,0.25,binance,coinbase,29757.72341441802,29755.024860702815,3.1086557914313744,-5.138027085592512,8.246682877023886,FILLED
18525330683,18530542488,binance->coinbase,0.25,binance,coinbase,29722.978978933705,29719.914510472718,1.080943287588525,-5.224257515240424,6.305200802828949,FILLED
18652372966,18657525376,coinbase->binance,0.25,coinbase,binance,29705.53077440094,29697.680706976374,0.8614393995894716,-6.417953968930306,7.279393368519777,FILLED
18735237076,18742191039,binance->coinbase,0.25,binance,coinbase,29838.170063659865,29836.44979846783,2.0156117770484343,-4.905619781038695,6.921231558087129,FILLED
18902160070,18908914372,binance->coinbase,0.25,binance,coinbase,29954.610711398906,29951.860347202655,2.357834500849094,-5.180507619352284,7.538342120201378,FILLED
18965020132,18970530186,binance->coinbase,0.25,binance,coinbase,30025.579192756297,30006.86418216673,1.6366268060764924,-9.180718025246279,10.817344831322771,FILLED
18995574515,19001445322,coinbase->binance,0.25,coinbase,binance,29971.831394713783,29971.192704998266,1.8927343070508869,-4.655415203600569,6.548149510651456,FILLED
19011657774,19017799159,binance->coinbase,0.25,binance,coinbase,30018.628871906967,30028.018524473388,6.129566224593873,-2.156320154437708,8.28588637903158,FILLED
19011758551,19017799159,binance->coinbase,0.25,binance,coinbase,30018.628871906967,30028.018524473388,3.491936602767055,-2.156320154437708,5.648256757204763,FILLED
19061814310,19068614868,coinbase->binance,0.25,coinbase,binance,30015.994532648052,30007.783835441474,3.9095308079586175,-6.554662946681674,10.464193754640291,FILLED
19062319373,19068614868,coinbase->binance,0.25,coinbase,binance,30015.994532648052,30007.783835441474,2.636341161713972,-6.554662946681674,9.191004108395646,FILLED
19062598510,19068614868,coinbase->binance,0.25,coinbase,binance,30015.994532648052,30007.783835441474,1.61327702766539,-6.554662946681674,8.167939974347064,FILLED
19096771069,19102133477,binance->coinbase,0.25,binance,coinbase,29987.072986864106,29967.841848561115,1.3837364296423402,-9.303922409947518,10.687658839589858,FILLED
19102549536,19108668089,coinbase->binance,0.25,coinbase,binance,30003.334075811883,30012.820885927078,1.4287619134920533,-2.1292719230787043,3.5580338365707576,FILLED
19162980841,19168944178,coinbase->binance,0.25,coinbase,binance,30063.02719518544,30078.199655050597,1.0284254115840668,-0.7170977359819517,1.7455231475660185,FILLED
19174474909,19181117622,binance->coinbase,0.25,binance,coinbase,30001.825687480126,29997.359368081627,2.8080920880120175,-5.616407070807327,8.424499158819344,FILLED
19335261133,19341769878,binance->coinbase,0.25,binance,coinbase,30137.22992948423,30131.441248636103,1.2911057076125871,-5.967175833368856,7.258281540981443,FILLED
19336976966,19342951832,binance->coinbase,0.25,binance,coinbase,30112.340960378973,30124.367266956255,1.4951569780541831,-1.511477130394269,3.006634108448452,FILLED
19378634008,19384530547,binance->coinbase,0.25,binance,coinbase,30193.729621364037,30190.041180267042,2.5346151514168014,-5.450800873343724,7.985416024760525,FILLED
19391949358,19398305435,binance->coinbase,0.25,binance,coinbase,30191.281224300965,30177.803341691717,1.0065445075915704,-7.896815047696691,8.903359555288262,FILLED
19432249866,19438302443,coinbase->binance,0.25,coinbase,binance,30197.044530422663,30191.50659729088,3.6020436976305064,-5.913763065852436,9.515806763482942,FILLED
19479142120,19485561971,binance->coinbase,0.25,binance,coinbase,30165.595726836607,30167.088623835847,1.8800762791715897,-4.151764398915475,6.031840678087065,FILLED
19489243234,19496611505,binance->coinbase,0.25,binance,coinbase,30203.34835368973,30185.070277085582,3.8893748812224658,-9.098193596430065,12.98756847765253,FILLED
19540352960,19546712828,coinbase->binance,0.25,coinbase,binance,30175.192334439205,30179.799405058802,2.856797834409008,-3.3747415487969192,6.231539383205927,FILLED
19557078618,19563006186,binance->coinbase,0.25,binance,coinbase,30130.754943956556,30128.373287877064,1.1415799810820317,-5.114789095858214,6.256369076940246,FILLED
19597597959,19604659009,binance->coinbase,0.25,binance,coinbase,30151.648548302914,30149.74483558786,1.7846099804391997,-4.998485089738097,6.783095070177296,FILLED
19644773793,19650613626,coinbase->binance,0.25,coinbase,binance,30257.46973405091,30249.226222883804,0.9356084232649664,-6.599086076324966,7.534694499589932,FILLED
19645373667,19651933720,coinbase->binance,0.25,coinbase,binance,30257.46973405091,30250.786787786943,0.9788051031728173,-6.209022878785618,7.187827981958435,FILLED
19672565590,19678721401,coinbase->binance,0.25,coinbase,binance,30350.08207139145,30333.524877794174,2.1376565625087096,-8.69098285034761,10.828639412856319,FILLED
19908629050,19914815341,coinbase->binance,0.25,coinbase,binance,30608.368382946705,30600.336023962605,2.591705876272499,-6.598943385517487,9.190649261789986,FILLED
19908944929,19914815341,coinbase->binance,0.25,coinbase,binance,30608.368382946705,30600.336023962605,1.853907423003875,-6.598943385517487,8.452850808521362,FILLED
19939869216,19945746116,binance->coinbase,0.25,binance,coinbase,30676.649139143075,30673.463075252985,4.066721550238071,-5.397694737005622,9.464416287243694,FILLED
19961373209,19967373490,coinbase->binance,0.25,coinbase,binance,30709.020453009267,30703.843918997227,3.4731575781052015,-5.900227744260519,9.37338532236572,FILLED
19978175412,19985583367,binance->coinbase,0.25,binance,coinbase,30717.095327052706,30718.232760688188,1.7959448001165583,-4.323319633551364,6.119264433667922,FILLED
20014912562,20022857007,binance->coinbase,0.25,binance,coinbase,30773.130146103216,30759.059714200972,1.0091749090779558,-8.132170454286097,9.141345363364053,FILLED
20023714266,20029776389,coinbase->binance,0.25,coinbase,binance,30797.231840072516,30803.25897164883,1.5436073128512362,-3.11310323851103,4.656710551362266,FILLED
20042943461,20049405689,coinbase->binance,0.25,coinbase,binance,30861.580165472064,30849.588201233008,0.8435846440088426,-7.626628486373193,8.470213130382035,FILLED
20066741392,20072363354,binance->coinbase,0.25,binance,coinbase,30865.953606703548,30866.422426986766,1.7147400159474273,-4.512734852229187,6.227474868176614,FILLED
20105792775,20111707828,binance->coinbase,0.25,binance,coinbase,30911.139390134347,30910.47992316179,0.915500684143808,-4.801471704961841,5.716972389105649,FILLED
20129182830,20135431931,binance->coinbase,0.25,binance,coinbase,30922.1664517705,30915.62297993649,4.947908074154839,-6.273538579084743,11.221446653239582,FILLED
20258752567,20265504396,coinbase->binance,0.25,coinbase,binance,30976.479075275667,30962.669511362616,1.757896346893176,-8.098172361358593,9.856068708251769,FILLED
20307470917,20313616760,binance->coinbase,0.25,binance,coinbase,30905.155809064643,30915.241979265433,0.9726429344609642,-2.1152394381824706,3.087882372643435,FILLED
20330630804,20336282470,binance->coinbase,0.25,binance,coinbase,30917.348789124284,30912.025748029755,1.0416029742473256,-5.967830287891047,7.009433262138373,FILLED
20390569314,20396453696,binance->coinbase,0.25,binance,coinbase,30976.903495249684,30966.505779292846,2.1276084791979883,-7.244924741901741,9.37253322109973,FILLED
20411416687,20417877248,coinbase->binance,0.25,coinbase,binance,30929.953698894595,30925.494605727745,1.6800590202601597,-5.754043391888445,7.434102412148604,FILLED
20426790106,20432623668,binance->coinbase,0.25,binance,coinbase,30915.04090570097,30903.43634225057,1.1174522375613378,-7.537236542109895,8.654688779671233,FILLED
20437644886,20443210310,coinbase->binance,0.25,coinbase,binance,30941.491758730135,30936.062222482,1.7952677137909632,-5.9983363490309785,7.793604062821942,FILLED
20516172424,20522067045,coinbase->binance,0.25,coinbase,binance,30971.706137849535,30990.00252282279,0.9653695816323307,-0.07257449661301507,1.0379440782453457,FILLED
20517093127,20522395070,coinbase->binance,0.25,coinbase,binance,30983.11532927659,30990.00252282279,2.173259610492096,-2.926013272518503,5.099272883010599,FILLED
20689253015,20696098885,binance->coinbase,0.25,binance,coinbase,30776.271828078425,30778.422860931536,0.8396374825279054,-4.078897664218857,4.918535146746763,FILLED
20709478992,20714992741,coinbase->binance,0.25,coinbase,binance,30701.5943054806,30695.56597891199,2.4879864286185693,-6.112019371646966,8.600005800265535,FILLED
20726680452,20732654463,coinbase->binance,0.25,coinbase,binance,30691.763249663603,30688.346314645583,2.2237458535801125,-5.457827395202912,7.681573248783025,FILLED
